Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,Seed
S2,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.27895799162922,-0.630517062893568,-0.458353328279048,54.4567978373831,92.9981152197173,94.8598281600969,-21.9385116532594,-13.203091362444,-12.486502006714,0,3.328065212,"Rupture brutale de puissance ou changement d IBO",3
S2,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.3334838239527,-12.6273842111815,-14.5919942442007,9.62333952977951,23.3684974748209,18.6380420741593,-35.680738669038,-30.9849612713825,-28.3028657821944,0,3.369920843,"Static MP-DPD baseline",3
S2,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.4963430024016,-12.7385396802827,-14.4573998125092,9.4445843547522,23.0713504439539,18.9291019097906,-35.4186995008658,-31.2067222221539,-27.5471443359485,0,3.38127681,"Static GMP-DPD baseline",3
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.0630835876605,-12.9906924749992,-16.0746303153392,8.84801439691443,22.4112136720754,15.7133391499972,-32.4947011284771,-28.2264322425458,-25.9160779932617,0,426.544604978,"Offline NN-DPD with fixed weights",3
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.0630835662202,-12.9906924793987,-16.0746303108277,8.84801441875489,22.4112136607238,15.7133391581589,-32.4947011215931,-28.2264322899426,-25.9160779944218,6,437.697071437,"Online NN-DPD adaptation",3
S3,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.14325453787397,-4.50073872267907,-5.26504912248141,55.3142811907861,59.5611485456962,54.544070330562,-22.4323920450558,-20.727641831059,-22.1096889257474,0,3.410635252,"Variation des effets mémoire du PA",3
S3,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-16.3638378188427,-16.101237345392,-16.2185591695018,15.1987583147465,15.6652789502509,15.4551079029702,-36.3415939973607,-34.1235773304001,-35.4432881747567,0,3.42339501,"Static MP-DPD baseline",3
S3,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-16.4149085543601,-16.1933656629732,-16.2509616944268,15.1096558388703,15.5000006667278,15.3975603612256,-36.1025292230071,-33.8046260267939,-35.1180370422532,0,3.435004035,"Static GMP-DPD baseline",3
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-16.867273318476,-16.2190846468993,-16.7602050353446,14.342878982123,15.4541729308991,14.520773400751,-33.1889309367687,-31.5753953253489,-32.9159644349382,0,450.639932773,"Offline NN-DPD with fixed weights",3
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-16.86727330932,-16.2190846570275,-16.7602050276483,14.3428789972422,15.4541729128788,14.5207734136175,-33.1889309229567,-31.5753954745865,-32.9159644390467,0,451.892724205,"Online NN-DPD adaptation",3
S4,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.67080550689022,-2.20616685268457,-1.35847705218307,58.4063040088835,77.5696188299352,85.5216649875338,-20.0888719159212,-16.0823067444349,-13.315453736427,0,3.645912091,"Vieillissement lent du PA",3
S4,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.9342510174998,-18.9290825044566,-16.9214042364818,10.0759835343474,11.3121687411529,14.2537713610592,-35.3650713072821,-33.691873778292,-29.9055683967994,0,3.678353608,"Static MP-DPD baseline",3
S4,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.107993241788,-19.1607103583986,-16.7556771064234,9.87643791230746,11.0144922599946,14.5283450109081,-35.1318800272154,-33.5583698678581,-29.144628932932,0,3.689443143,"Static GMP-DPD baseline",3
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.775595340307,-20.039636631781,-18.1005422262538,9.1457691059148,9.95447060323585,12.4443692399714,-32.3164540579173,-31.2822629391175,-27.7992191527342,0,449.946456749,"Offline NN-DPD with fixed weights",3
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.7755953190266,-20.0396366562773,-17.956926046585,9.14576912832193,9.95447057516189,12.6518401936166,-32.3164540507336,-31.2822630508044,-27.5826527682784,2,454.788058168,"Online NN-DPD adaptation",3
S5,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.37159809078763,-4.25617438837429,-4.27643719403118,60.4533114877083,61.2620154620848,61.1192674460309,-20.4929168597658,-20.244501013991,-21.7963016252922,0,3.344378923,"Variation de charge, désadaptation ou effet VSWR",3
S5,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-11.2403107028946,-11.3000737186881,-11.1493940382295,27.4147610485227,27.2267820012638,27.7032230098503,-35.4571358543809,-34.5429565180135,-34.190421773242,0,3.375226691,"Static MP-DPD baseline",3
S5,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-11.2598997631105,-11.326040500341,-11.1445941127831,27.3530029203256,27.1455080965609,27.7185363696467,-35.2493644794066,-34.2601514951043,-33.5783664086559,0,3.385870011,"Static GMP-DPD baseline",3
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-11.3109100709408,-11.4121724912061,-11.3181823652872,27.1928355609195,26.8776550235361,27.1700777836077,-32.2975535837832,-31.9940619414319,-32.1548107983024,0,421.680062002,"Offline NN-DPD with fixed weights",3
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-11.3109100680539,-11.412172494404,-11.3181823633789,27.1928355699574,26.8776550136404,27.170077789577,-32.297553578317,-31.9940620646823,-32.1548108029532,0,422.862346528,"Online NN-DPD adaptation",3
S6,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.79450535313327,-1.33286030158136,-0.581250577340908,57.5804072696067,85.7742609803944,93.5271005969521,-20.3788519764094,-16.0200962104555,-11.6635516499145,0,3.624696061,"Dérive combinée thermique + puissance + mémoire + charge",3
S6,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9869552270758,-13.8479285579436,-12.3046251223287,19.9826112100769,20.3050270367643,24.2531830099069,-35.1372197686999,-34.1926369632535,-27.6715744922823,0,3.668556489,"Static MP-DPD baseline",3
S6,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.9954607105447,-13.9666521538967,-12.1942522517645,19.963053215707,20.029374750887,24.5633381752874,-34.9123765360378,-34.1792582642878,-26.993406283606,0,3.686224639,"Static GMP-DPD baseline",3
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.911406261407,-14.606499195095,-12.5599428117578,20.1571759588197,18.6069435577946,23.5506478968503,-32.1071687306276,-31.9134574545659,-25.1788867807576,0,402.639264555,"Offline NN-DPD with fixed weights",3
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-13.9114062549703,-14.6064992020859,-12.5049845286445,20.1571759737573,18.6069435428186,23.7001324752674,-32.1071687170299,-31.913457561629,-25.0101195360028,3,408.279118771,"Online NN-DPD adaptation",3
S7,5GNR,256QAM,50,2.92256071356476,No_DPD,-4.13020895766456,-2.15480300232804,-0.376196766573427,62.1569294393013,78.0296843134545,95.7613283345868,-19.4915466625224,-14.2797380612832,-11.9341106505293,0,6.342247634,"Stress test 5G NR avec variation de bande, modulation et numérologie",3
S7,5GNR,256QAM,50,2.92256071356476,MP_DPD,-13.7554798457708,-13.4193218087792,-11.9682667280229,20.5222988549396,21.3321146704847,25.2108021178723,-34.8277295622026,-31.1393287263288,-27.1130442684506,0,6.380345557,"Static MP-DPD baseline",3
S7,5GNR,256QAM,50,2.92256071356476,GMP_DPD,-13.7105038621485,-13.4006288304763,-11.9731832447177,20.6288399743755,21.3780731352527,25.1965359619041,-35.1458252575543,-31.4224250214418,-27.1808273272789,0,6.393997128,"Static GMP-DPD baseline",3
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Static,-13.8092285339448,-14.1653451970443,-11.6877463503145,20.3956980271101,19.576395937536,26.038303361819,-31.118198033533,-29.4189059953576,-24.6192628143245,0,647.389990095,"Offline NN-DPD with fixed weights",3
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.8092285333408,-14.1653451970443,-11.6877463503145,20.3956980285283,19.576395937536,26.038303361819,-31.1181980335286,-29.4189059953576,-24.6192628143245,5,657.396723739,"Online NN-DPD adaptation",3
S8,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.79450535313327,-1.33286030158136,-0.581250577340908,57.5804072696067,85.7742609803944,93.5271005969521,-20.3788519764094,-16.0200962104555,-11.6635516499145,0,4.427513246,"Optimisation de la politique d adaptation par RL ou heuristique",3
S8,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9869552270758,-13.8479285579436,-12.3046251223287,19.9826112100769,20.3050270367643,24.2531830099069,-35.1372197686999,-34.1926369632535,-27.6715744922823,0,4.469910361,"Static MP-DPD baseline",3
S8,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.9954607105447,-13.9666521538967,-12.1942522517645,19.963053215707,20.029374750887,24.5633381752874,-34.9123765360378,-34.1792582642878,-26.993406283606,0,4.482242212,"Static GMP-DPD baseline",3
S8,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.911406261407,-14.606499195095,-12.5599428117578,20.1571759588197,18.6069435577946,23.5506478968503,-32.1071687306276,-31.9134574545659,-25.1788867807576,0,446.368509704,"Offline NN-DPD with fixed weights",3
S8,OFDM-QAM,64QAM,40,2.92256071356476,RL_Adaptive_Policy,-13.8440927107778,-14.6608626125301,-12.6135324432304,20.313996087068,18.4908497364754,23.4057939706817,-32.0512443943649,-31.9554796512065,-25.3473232646684,5,453.419259076,"Online NN-DPD adaptation",3
S0,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.5722286466687,-5.54188307029644,-4.66328146366071,59.0729375349411,52.8330699122645,58.4569196584295,-20.0047663875229,-22.3760881096103,-20.9422236184753,0,3.074967225,"Calibration nominale et référence de performance",4
S0,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.8056821326677,-19.9941428522839,-20.1824132837422,10.2262379369115,10.0067455646188,9.79217882145874,-35.093930875617,-34.747715268485,-36.0631451597245,0,3.115945902,"Static MP-DPD baseline",4
S0,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.5982020827453,-19.772180185608,-19.9498960500213,10.4734531863215,10.2657572559219,10.0578509984752,-35.0572087571084,-34.6457227409208,-36.0047325761717,0,3.129022964,"Static GMP-DPD baseline",4
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.5934800146028,-21.5553705696253,-21.8518756721772,9.33955102786229,8.36048499031093,8.07990428989137,-32.4094418112306,-32.9256573874354,-32.6888798064843,0,375.108280074,"Offline NN-DPD with fixed weights",4
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.593480034265,-21.5553705380616,-21.8518756741915,9.33955100672033,8.36048502069219,8.07990428801757,-32.4094417963815,-32.925657356999,-32.6888798162659,0,376.234132644,"Online NN-DPD adaptation",4
S1,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-3.77994619331998,-3.09972924289454,-0.590233253184788,64.7146624630224,69.9863811861603,93.4304277865466,-18.186791511951,-16.602381466686,-13.7770297700297,0,3.582035207,"Dérive thermique graduelle du PA",4
S1,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.0057721584491,-17.6374818865913,-16.7177183941116,11.2127307103123,13.1258037209822,14.5919751133423,-34.6778574878536,-30.4663366474011,-32.35604656394,0,3.616082602,"Static MP-DPD baseline",4
S1,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-18.848616172419,-17.5398411700105,-16.6806593094796,11.4174519187497,13.2741873065793,14.6543660158337,-34.6637969554715,-30.3999606354474,-32.4109595912088,0,3.626632463,"Static GMP-DPD baseline",4
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.1561768431166,-19.7692253459599,-17.7013620565579,9.82180161563119,10.2692501424297,13.029624415602,-32.157019770229,-31.6901101090567,-27.7669020136506,0,365.082579965,"Offline NN-DPD with fixed weights",4
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.1561768567823,-19.7692253246281,-17.701362056345,9.8218016001783,10.2692501676501,13.0296244159214,-32.1570197557652,-31.6901100865972,-27.7669020160961,2,369.511019974,"Online NN-DPD adaptation",4
S2,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.5722286466687,-1.23558874874397,-0.20076192855332,59.0729375349411,86.7402286369158,97.7151501206148,-20.0047663875229,-13.0064607152669,-13.425951819422,0,3.419024558,"Rupture brutale de puissance ou changement d IBO",4
S2,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.8056821326677,-12.1792511070169,-15.638602485727,10.2262379369115,24.6057974493521,16.5222761163694,-35.093930875617,-24.5313464117268,-31.3013323008065,0,3.461882118,"Static MP-DPD baseline",4
S2,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.5982020827453,-12.1684990556276,-15.6442814628283,10.4734531863215,24.6362752271266,16.511477111933,-35.0572087571084,-24.5036627882281,-31.3870436126809,0,3.472367576,"Static GMP-DPD baseline",4
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.5934800146028,-12.9398498652271,-16.0222740120563,9.33955102786229,22.5427817679867,15.808341143186,-32.4094418112306,-28.3278072938299,-26.2619333543808,0,376.608179402,"Offline NN-DPD with fixed weights",4
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.593480034265,-12.9398498609951,-16.0222740114193,9.33955100672033,22.5427817789704,15.8083411443454,-32.4094417963815,-28.3278072846109,-26.261933355615,6,388.33060281,"Online NN-DPD adaptation",4
S3,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.45375369957425,-5.37454321739334,-4.54636646012984,59.8842086706626,53.8608048846582,59.2490889821855,-20.5314397005919,-21.8852950501249,-21.4062258097744,0,3.158502758,"Variation des effets mémoire du PA",4
S3,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-16.1423981105626,-16.073575269702,-16.3421152816144,15.5912198122896,15.7152479120817,15.2368164520758,-35.7556237006686,-34.0080987190013,-36.7301825262242,0,3.194600709,"Static MP-DPD baseline",4
S3,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-16.0197025664961,-16.013412504238,-16.2107928451676,15.8130218734468,15.8244773396878,15.468932975887,-35.7231736574848,-33.9004233469466,-36.6761168519844,0,3.206189008,"Static GMP-DPD baseline",4
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-16.70899693257,-16.3715492696859,-17.1428056253327,14.6066342062772,15.1852706387531,13.8950373573739,-33.0977072511946,-32.1387758695561,-33.3516235873937,0,374.644492448,"Offline NN-DPD with fixed weights",4
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-16.7089969411924,-16.3715492606412,-17.1428056301778,14.6066341917773,15.1852706545657,13.8950373496231,-33.0977072354844,-32.1387758378538,-33.3516235966599,0,375.754442332,"Online NN-DPD adaptation",4
S4,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-3.88005574924586,-3.42807871353246,-0.85862624666507,63.973072944151,67.3900943366627,90.5875862168274,-18.2768779140515,-16.9098584640616,-13.805705783645,0,3.290828207,"Vieillissement lent du PA",4
S4,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.3856178034756,-18.5064837905997,-18.0419110349778,10.732950090062,11.8761537249844,12.5286549412003,-34.6508326307012,-30.7793836941182,-32.5878340776842,0,3.328086728,"Static MP-DPD baseline",4
S4,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.2067822429028,-18.3699231996141,-17.9583837805018,10.9562236223794,12.0643475541118,12.6497170410336,-34.6343959004665,-30.7092157427714,-32.629692296857,0,3.338724634,"Static GMP-DPD baseline",4
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.329446639127,-20.2296056960618,-18.6482053727991,9.62781347917582,9.73911995954739,11.6839511181915,-32.114176854386,-31.7076557894887,-28.2544713329879,0,352.47765356,"Offline NN-DPD with fixed weights",4
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.3294466543851,-20.2296056723752,-18.6482053728283,9.62781346226315,9.73911998610616,11.6839511181522,-32.1141768398291,-31.7076557658227,-28.2544713360793,1,354.848611672,"Online NN-DPD adaptation",4
S5,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-3.73172570825322,-4.54870946619754,-3.36475687646949,65.0749307445627,59.2331087822197,67.8831764752509,-18.1983592665361,-19.8119726272652,-20.4104460588878,0,3.324234628,"Variation de charge, désadaptation ou effet VSWR",4
S5,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-11.1729823591224,-11.2612346814763,-11.2191300228862,27.6280912703905,27.3487994107559,27.4816939546088,-34.1753116100956,-32.2974069638071,-36.0077711356926,0,3.367237222,"Static MP-DPD baseline",4
S5,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-11.146795173962,-11.2291007850941,-11.1906153103809,27.7115132013425,27.4501650918864,27.5720612432421,-34.1941066301668,-32.2164751945119,-35.9596523919517,0,3.379349138,"Static GMP-DPD baseline",4
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-11.2890435910916,-11.4949050068481,-11.3752458028605,27.261378992046,26.6228625309846,26.9921643667728,-32.0607342404315,-32.513750240253,-32.5053520659492,0,356.67651655,"Offline NN-DPD with fixed weights",4
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-11.2890435937397,-11.4949050039047,-11.3752458029926,27.2613789837346,26.6228625400064,26.9921643663622,-32.0607342281682,-32.513750213607,-32.5053520750368,0,358.261931753,"Online NN-DPD adaptation",4
S6,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.04612016733961,-2.45143032479775,-0.301314978622763,62.7615978293335,75.4099206426218,96.5904637193928,-18.545118837903,-17.0467053776876,-12.4640407949285,0,3.50286827,"Dérive combinée thermique + puissance + mémoire + charge",4
S6,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.8761309131178,-13.7670173723092,-12.7631665585817,20.2392052337109,20.495057041934,23.0060294857681,-34.5148907528291,-33.0533528131326,-30.4419048372084,0,3.537788778,"Static MP-DPD baseline",4
S6,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.8068223148479,-13.7326437408714,-12.7552532811183,20.4013489527493,20.5763250967111,23.0269986733983,-34.4858432682665,-32.9739553329369,-30.5136909380904,0,3.548352801,"Static GMP-DPD baseline",4
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.8522563369905,-14.4795663093884,-12.5154081968691,20.2949124963254,18.8808561975814,23.6717077365893,-31.9342660179992,-32.1849454919751,-25.5040478063597,0,353.582378843,"Offline NN-DPD with fixed weights",4
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-13.8522563407201,-14.479566301581,-12.5154081956609,20.2949124876111,18.8808562145526,23.6717077398822,-31.9342660003607,-32.1849454703237,-25.5040478077521,4,362.718167044,"Online NN-DPD adaptation",4
S7,5GNR,256QAM,50,2.92256071356476,No_DPD,-4.13020895766456,-2.15480300232804,-0.376196766573427,62.1569294393013,78.0296843134545,95.7613283345868,-19.4915466625224,-14.2797380612832,-11.9341106505293,0,5.18565878,"Stress test 5G NR avec variation de bande, modulation et numérologie",4
S7,5GNR,256QAM,50,2.92256071356476,MP_DPD,-13.7554798457708,-13.4193218087792,-11.9682667280229,20.5222988549396,21.3321146704847,25.2108021178723,-34.8277295622026,-31.1393287263288,-27.1130442684506,0,5.223113046,"Static MP-DPD baseline",4
S7,5GNR,256QAM,50,2.92256071356476,GMP_DPD,-13.7105038621485,-13.4006288304763,-11.9731832447177,20.6288399743755,21.3780731352527,25.1965359619041,-35.1458252575543,-31.4224250214418,-27.1808273272789,0,5.237501043,"Static GMP-DPD baseline",4
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Static,-13.675276430752,-13.9212416129162,-11.1764799056822,20.7126744131221,20.1343641666976,27.6169685084045,-30.513248087823,-28.2245431718582,-23.4861574569075,0,488.384334264,"Offline NN-DPD with fixed weights",4
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.6752764291924,-13.9212416129162,-11.1764799056822,20.7126744168412,20.1343641666976,27.6169685084045,-30.5132480878213,-28.2245431718582,-23.4861574569075,7,501.268725031,"Online NN-DPD adaptation",4
S8,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.04612016733961,-2.45143032479775,-0.301314978622763,62.7615978293335,75.4099206426218,96.5904637193928,-18.545118837903,-17.0467053776876,-12.4640407949285,0,3.550660203,"Optimisation de la politique d adaptation par RL ou heuristique",4
S8,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.8761309131178,-13.7670173723092,-12.7631665585817,20.2392052337109,20.495057041934,23.0060294857681,-34.5148907528291,-33.0533528131326,-30.4419048372084,0,3.593167441,"Static MP-DPD baseline",4
S8,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.8068223148479,-13.7326437408714,-12.7552532811183,20.4013489527493,20.5763250967111,23.0269986733983,-34.4858432682665,-32.9739553329369,-30.5136909380904,0,3.604815164,"Static GMP-DPD baseline",4
S8,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.8522563369905,-14.4795663093884,-12.5154081968691,20.2949124963254,18.8808561975814,23.6717077365893,-31.9342660179992,-32.1849454919751,-25.5040478063597,0,353.575238768,"Offline NN-DPD with fixed weights",4
S8,OFDM-QAM,64QAM,40,2.92256071356476,RL_Adaptive_Policy,-13.7009957765261,-14.5030050362656,-12.5617614976991,20.6514338798637,18.8299752067981,23.5457172852204,-31.9092622580559,-32.2765227592172,-25.667947258586,5,360.084645428,"Online NN-DPD adaptation",4
S0,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.07219291991033,-4.93852307054285,-5.1007888056312,55.7686785610016,56.6335579300457,55.5853775337487,-22.5305802516075,-20.5645083919883,-21.973401143509,0,2.965449936,"Calibration nominale et référence de performance",5
S0,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.2981878954012,-20.2900893792484,-20.3858002217774,9.66252443588853,9.67153774425688,9.56555094193123,-35.1226606596607,-33.75792108244,-35.774416987258,0,3.001334842,"Static MP-DPD baseline",5
S0,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.0458838056125,-20.022030737761,-20.16249356561,9.94731359887082,9.97466831482276,9.81466140965425,-35.1525036926069,-33.7274646024555,-35.851143182581,0,3.011893684,"Static GMP-DPD baseline",5
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.5668291053625,-20.8953475330148,-21.321890558923,8.34946300428117,9.02054180068691,8.58826570137372,-33.0835187481345,-32.697025214336,-33.2635581256197,0,584.164139423,"Offline NN-DPD with fixed weights",5
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.5668290875732,-20.8988548557194,-21.2065410406754,8.34946302138146,9.01690008226624,8.70307944543212,-33.0835187180744,-32.6940594250825,-33.2208018654227,3,588.838291495,"Online NN-DPD adaptation",5
S1,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.34808267056118,-2.29038409531236,-0.785163250281743,60.6171992595394,76.8211484149998,91.3570016411474,-20.6066711472294,-15.2125651581492,-13.6511329044569,0,3.326503098,"Dérive thermique graduelle du PA",5
S1,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.4842195637652,-18.1366342693935,-16.8598385382165,10.6117991581821,12.3927670586003,14.3551611787856,-34.9871116592291,-32.3661703950332,-32.7042945381935,0,3.392729428,"Static MP-DPD baseline",5
S1,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.2810169627778,-17.923002024601,-16.8116115134245,10.8629842999738,12.7013504417897,14.4350876188722,-35.0275574506632,-31.6785243020515,-32.8024090641434,0,3.408513201,"Static GMP-DPD baseline",5
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.0157933071153,-19.7216551844743,-17.7538132685355,8.8963187419128,10.3256462133824,12.9511799158961,-32.7753562019509,-31.7340224292184,-29.1658353531536,0,429.116717051,"Offline NN-DPD with fixed weights",5
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.0157932966854,-19.7474130527259,-17.6533644575331,8.89631875259535,10.2950710304761,13.1018244818451,-32.7753561754292,-31.7135310737058,-29.1006252830203,5,440.463935498,"Online NN-DPD adaptation",5
S2,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.07219291991033,-0.842291527314036,-0.340809753558713,55.7686785610016,90.7581058893348,96.1522634984787,-22.5305802516075,-12.4605186461815,-13.0425733711327,0,6.096379695,"Rupture brutale de puissance ou changement d IBO",5
S2,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.2981878954012,-12.6193497297201,-15.7583347981765,9.66252443588853,23.3901234257396,16.2960842053824,-35.1226606596607,-28.5781751998416,-31.6586217442286,0,6.153493422,"Static MP-DPD baseline",5
S2,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.0458838056125,-12.5045300753667,-15.7405771946088,9.94731359887082,23.7013725191897,16.3294343195622,-35.1525036926069,-27.2038904619901,-31.7656155768592,0,6.171281257,"Static GMP-DPD baseline",5
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.5668291053625,-13.0945150283056,-16.2009376571455,8.34946300428117,22.1449267755699,15.4864943044403,-33.0835187481345,-28.9877701491636,-27.5439448394874,0,635.526796209,"Offline NN-DPD with fixed weights",5
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.5668290875732,-13.0945150296997,-16.2009377540086,8.34946302138146,22.1449267720156,15.4864941317385,-33.0835187180744,-28.9877701709148,-27.5439447795249,6,648.088402081,"Online NN-DPD adaptation",5
S3,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.94421988057941,-4.79353120641885,-5.00353716656057,56.596425885316,57.5868654347959,56.211236879578,-23.0294489872829,-20.0583131713292,-22.4402049249945,0,3.215985575,"Variation des effets mémoire du PA",5
S3,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-16.368848998798,-16.1467382710011,-16.4454562776619,15.1899921722194,15.583431146442,15.0566094720425,-35.8067050080581,-33.013285422999,-36.4490745984106,0,3.254809506,"Static MP-DPD baseline",5
S3,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-16.2172843159398,-16.07311808437,-16.3233374634792,15.4573764610783,15.7160751123138,15.2697921949102,-35.846523971231,-32.9860079060087,-36.5388462475321,0,3.266251448,"Static GMP-DPD baseline",5
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-17.064575415007,-16.1353827731848,-16.893941126541,14.0207494722861,15.603817468273,14.2989103633212,-33.7228679422554,-31.9236103029276,-33.9125862729782,0,422.083530353,"Offline NN-DPD with fixed weights",5
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-17.0645754187497,-16.1353827752502,-16.8939411624074,14.0207494662446,15.6038174645625,14.2989103042771,-33.7228679107067,-31.9236103646482,-33.9125862566841,0,423.459623275,"Online NN-DPD adaptation",5
