Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,Seed
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.0355070080801,-12.7402447934213,-16.9842363721679,8.87615034206377,23.0668217884741,14.1510342270056,-32.8086585395281,-25.6029112680482,-28.0019203378502,7,376.236616041,"Online NN-DPD adaptation",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.38869489761952,-5.18064897264433,-5.54041996890187,53.7731224107209,55.0766543939902,52.841970169152,-22.9727322202619,-21.3080089889961,-24.7173752917538,0,2.988875147,"Variation des effets mémoire du PA",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-16.3136567616585,-15.833258941006,-16.2357818934728,15.2868203541686,16.156119356658,15.4244932684754,-34.9519502773957,-33.3786945273007,-35.3532296867356,0,3.021204917,"Static MP-DPD baseline",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-15.8997476868125,-15.6249547269872,-15.8600036549966,16.0329196344738,16.5482572528314,16.1064495742352,-35.1063418291873,-33.8195836667361,-35.3204684818253,0,3.03445843,"Static GMP-DPD baseline",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-16.8975217819655,-16.0974138954365,-17.1499132836878,14.2930170212053,15.6721761821113,13.8836717074067,-33.8121060206915,-31.7126459742389,-33.8296025411566,0,363.39582708,"Offline NN-DPD with fixed weights",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-16.8637411118694,-16.0806330135461,-17.1322120470065,14.3487128479125,15.702483630101,13.9119945112107,-33.36292254497,-31.6024938661895,-33.7174711308078,0,364.300402918,"Online NN-DPD adaptation",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.05464781702717,-3.234985675281,-1.9721754501283,55.881442611574,68.9049966969299,79.6876881442929,-20.6347225522567,-16.5420334434894,-15.1413360845899,0,3.618657055,"Vieillissement lent du PA",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.6187469402943,-18.1540542752681,-16.6990327016687,10.4487094543276,12.3679376229058,14.6234001791403,-34.1018168803789,-31.2408198636294,-27.9190679077127,0,3.653807879,"Static MP-DPD baseline",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-18.865701775309,-18.0898831664905,-16.5498758075521,11.3950152631062,12.4596499657697,14.8766864488738,-34.2120012204819,-33.1327397746269,-27.871956193773,0,3.666099682,"Static GMP-DPD baseline",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.8602794840342,-19.9548338410222,-19.0715531013663,9.05703457800693,10.0521348940328,11.1281339573827,-32.7467923252617,-30.080688433072,-29.5978405584824,0,362.278223576,"Offline NN-DPD with fixed weights",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.7765845316696,-19.9073091015896,-18.3869143320094,9.14472760054835,10.1072857688356,12.0407706298745,-32.4721372453763,-29.9626821005623,-28.8669318460399,2,365.959581137,"Online NN-DPD adaptation",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.66647229511136,-4.6182905090825,-4.5246968389669,58.4354489825663,58.7604989107114,59.3970885823342,-20.9508151287658,-20.0442986435469,-23.8052866827783,0,3.278487729,"Variation de charge, désadaptation ou effet VSWR",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-11.2126232881985,-11.2493150279025,-11.1103599983244,27.5022886308558,27.3863559544757,27.8280003458949,-33.9262331139973,-33.7951209590312,-33.4382779392274,0,3.311729774,"Static MP-DPD baseline",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-11.1067094850117,-11.1677140048161,-11.0147859268518,27.8396983803373,27.6448539430783,28.1358929970802,-34.0683732145459,-34.2759215342301,-33.3558593695717,0,3.322791986,"Static GMP-DPD baseline",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-11.3209111793445,-11.3676096925505,-11.3969560509162,27.161543200735,27.0159046837423,26.9247821110797,-32.6243633783458,-31.9184603178313,-33.1417422425647,0,369.647127435,"Offline NN-DPD with fixed weights",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-11.312917909548,-11.3780219892744,-11.3082821445706,27.1865503653574,26.9835385024138,27.2010640307699,-32.344646521669,-31.8003335682759,-33.0648073978543,2,372.989802378,"Online NN-DPD adaptation",1
S6,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.1236963584785,-2.63823866788402,-0.886007534747412,55.4389737210407,73.8053878151202,90.3024686980973,-20.9286846974402,-17.0585771768048,-12.7623586526609,0,3.599316049,"Dérive combinée thermique + puissance + mémoire + charge",1
S6,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.955766394508,-13.4375199017319,-12.1604279182253,20.0544926891403,21.2874678425381,24.6591784856399,-33.7960338588758,-29.9931002988746,-25.5539018593766,0,3.630682349,"Static MP-DPD baseline",1
S6,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.7778531240826,-13.5385116841917,-12.1729000150621,20.4695051532743,21.0413895033116,24.6237957012351,-33.9595414602018,-33.1714613154379,-25.5408469596205,0,3.642046691,"Static GMP-DPD baseline",1
