Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,BW_config_MHz,NSC,ModOrder,ModName
S4,OFDM-QAM,16QAM,50,2.92256071356476,GMP_DPD,-18.5384887287726,-17.4266350015619,-14.8858407072531,11.8324741284365,13.4483266706742,18.0180573387474,-33.0150997537006,-31.2453950262684,-28.2777424668832,0,3.033832489,"Static GMP-DPD baseline",50,416,16,16QAM
S4,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Static,-17.3325749717617,-16.6094482019744,-15.1902447684673,13.5947508092598,14.7750034139086,17.3975367106957,-31.0554228812497,-30.0555891222766,-28.2720079316799,0,13.426801775,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S4,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.2491074357334,-16.5315605347154,-15.1343322650683,13.7260200269764,14.9080888789711,17.5098887486787,-31.0205540746733,-29.9630655622819,-28.1938005273163,2,15.179077934,"Online NN-DPD adaptation",50,416,16,16QAM
S5,OFDM-QAM,16QAM,50,2.92256071356476,No_DPD,-3.77564994631501,-3.93276194313574,-3.70662013124171,64.7466797874267,63.5860581450668,65.2632945282616,-19.8193713546601,-19.8972205094229,-22.8787611192041,0,3.078323731,"Variation de charge, désadaptation ou effet VSWR",50,416,16,16QAM
S5,OFDM-QAM,16QAM,50,2.92256071356476,MP_DPD,-11.1453596176993,-11.2146062164958,-10.9195175691534,27.7160935869556,27.4960107659365,28.446190986206,-33.261795206549,-33.1260441464803,-33.1039514066103,0,3.110318242,"Static MP-DPD baseline",50,416,16,16QAM
S5,OFDM-QAM,16QAM,50,2.92256071356476,GMP_DPD,-11.1150215551602,-11.1774300739001,-10.8967171966487,27.8130695780382,27.6139475938371,28.5209600410897,-33.2794221144256,-33.0065211007922,-32.9861840658958,0,3.121343968,"Static GMP-DPD baseline",50,416,16,16QAM
S5,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Static,-10.8733216850859,-10.9399039383071,-10.7543971720259,28.5978850221739,28.3795041461211,28.9921312037469,-31.1677713052594,-31.1326396276196,-31.3241195872487,0,13.529603319,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S5,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Adaptive,-10.8374624960679,-10.9279610797014,-10.7372821426239,28.7161937706928,28.4185520200446,29.0493147954569,-31.1271596936537,-31.0163679186488,-31.2812793168317,2,15.330469114,"Online NN-DPD adaptation",50,416,16,16QAM
S6,OFDM-QAM,16QAM,50,2.92256071356476,No_DPD,-4.18247146699122,-2.03390177009845,-0.638104391116333,61.7840575909187,79.1233946255507,92.9169146563727,-20.0967102086197,-17.2095721334292,-12.6221362376616,0,3.095010238,"Dérive combinée thermique + puissance + mémoire + charge",50,416,16,16QAM
S6,OFDM-QAM,16QAM,50,2.92256071356476,MP_DPD,-13.59824082797,-13.0416522788352,-10.7430778362868,20.8971932337554,22.2801128410469,29.029937992454,-33.519395630457,-31.2880749387799,-24.7616911314917,0,3.125091059,"Static MP-DPD baseline",50,416,16,16QAM
S6,OFDM-QAM,16QAM,50,2.92256071356476,GMP_DPD,-13.5659839827343,-13.069027386214,-10.9907961824787,20.9749435587173,22.2100036893121,28.2137095338569,-33.459715777359,-31.7427327895689,-25.5970440441426,0,3.135953097,"Static GMP-DPD baseline",50,416,16,16QAM
S6,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Static,-13.0653615488588,-12.809245558198,-11.3597758035376,22.2193792913615,22.8843047217449,27.0402815842455,-31.3720557902884,-30.5946338680693,-25.9101831079966,0,13.603679235,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S6,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.0403808675257,-12.7836601966134,-11.7114335481036,22.2833743677233,22.9518126476709,25.967391315738,-31.3248738907065,-30.8665317130235,-27.5209686921021,7,19.819633419,"Online NN-DPD adaptation",50,416,16,16QAM
S7,5GNR,16QAM,50,2.92256071356476,No_DPD,-4.26940043715149,-2.08449965889276,-0.388478527649752,61.1688024623634,78.6638172216043,95.6260184600275,-19.3447817624628,-15.2645259004657,-11.7175105106758,0,4.64608845,"Stress test 5G NR avec variation de bande, modulation et numérologie",50,416,16,16QAM
S7,5GNR,16QAM,50,2.92256071356476,MP_DPD,-13.7357929808929,-13.3324646909005,-11.8575920899367,20.5688660978759,21.5465015753712,25.5340906288888,-36.1131615617926,-32.2331147686262,-27.823261831994,0,4.684260508,"Static MP-DPD baseline",50,416,16,16QAM
S7,5GNR,16QAM,50,2.92256071356476,GMP_DPD,-13.666007977821,-13.2693232907597,-12.0130699753078,20.7347880845378,21.7037028842653,25.0810954659432,-36.2739171977546,-32.9002677582232,-28.7523445463753,0,4.698968994,"Static GMP-DPD baseline",50,416,16,16QAM
S7,5GNR,16QAM,50,2.92256071356476,NN_DPD_Static,-13.2578463288886,-13.203155663332,-11.84790856124,21.7323996810942,21.8696693446335,25.5625733739816,-32.0905500864243,-30.8128081446811,-27.5638409103612,0,19.326531571,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S7,5GNR,16QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.2329778310845,-13.2802857831836,-12.0640747002439,21.7947106909261,21.6763278418188,24.9342474409552,-31.9806242538011,-30.8844873795786,-28.2241266405916,10,26.639572519,"Online NN-DPD adaptation",50,416,16,16QAM
S8,OFDM-QAM,16QAM,50,2.92256071356476,No_DPD,-4.18247146699122,-2.03390177009845,-0.638104391116333,61.7840575909187,79.1233946255507,92.9169146563727,-20.0967102086197,-17.2095721334292,-12.6221362376616,0,3.215777463,"Optimisation de la politique d adaptation par RL ou heuristique",50,416,16,16QAM
S8,OFDM-QAM,16QAM,50,2.92256071356476,MP_DPD,-13.59824082797,-13.0416522788352,-10.7430778362868,20.8971932337554,22.2801128410469,29.029937992454,-33.519395630457,-31.2880749387799,-24.7616911314917,0,3.246061985,"Static MP-DPD baseline",50,416,16,16QAM
S8,OFDM-QAM,16QAM,50,2.92256071356476,GMP_DPD,-13.5659839827343,-13.069027386214,-10.9907961824787,20.9749435587173,22.2100036893121,28.2137095338569,-33.459715777359,-31.7427327895689,-25.5970440441426,0,3.257068154,"Static GMP-DPD baseline",50,416,16,16QAM
S8,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Static,-13.0653615488588,-12.809245558198,-11.3597758035376,22.2193792913615,22.8843047217449,27.0402815842455,-31.3720557902884,-30.5946338680693,-25.9101831079966,0,13.820000529,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S8,OFDM-QAM,16QAM,50,2.92256071356476,RL_Adaptive_Policy,-13.0403808675257,-12.7743440575729,-11.3232366322591,22.2833743677233,22.9764430535826,27.1542722776675,-31.3248738907065,-30.4936246261755,-25.8492021296484,0,14.857956914,"Online NN-DPD adaptation",50,416,16,16QAM
S0,OFDM-QAM,64QAM,50,2.92256071356476,No_DPD,-4.60977314318122,-4.11286089033333,-4.51742680258058,58.818147598179,62.281197670882,59.4468243927799,-22.7259382354037,-22.0777607403293,-22.2010351395954,0,2.698633859,"Calibration nominale et référence de performance",50,416,64,64QAM
S0,OFDM-QAM,64QAM,50,2.92256071356476,MP_DPD,-19.9391465293996,-19.5781337150773,-19.5857186535184,10.0703061424883,10.4976796175703,10.4885165379971,-34.2023780555908,-33.5065397059695,-33.0458278359363,0,2.732213083,"Static MP-DPD baseline",50,416,64,64QAM
S0,OFDM-QAM,64QAM,50,2.92256071356476,GMP_DPD,-19.7929998553767,-19.4678455376074,-19.4956145595292,10.2411801844387,10.6318226405485,10.5978866946432,-34.3048284702824,-33.571448695811,-33.1578783903773,0,2.743470782,"Static GMP-DPD baseline",50,416,64,64QAM
S0,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Static,-17.8596523718445,-17.6933528021522,-17.7317794807201,12.7943250879879,13.0416445666667,12.9840753145287,-31.4408548538099,-31.2585632080051,-31.0935637759013,0,13.068827074,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S0,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.6551590582533,-17.6256218746683,-17.6164657874596,13.0991177798466,13.1437383855459,13.1576009456494,-31.2463480476665,-31.2088564644659,-31.0511831056901,0,13.85791782,"Online NN-DPD adaptation",50,416,64,64QAM
S1,OFDM-QAM,64QAM,50,2.92256071356476,No_DPD,-3.98857728632808,-1.78411602983638,-0.814305331773175,63.178765508123,81.4318307123641,91.0510028220417,-20.6936679342213,-16.5162406815785,-13.7573943050754,0,3.100818788,"Dérive thermique graduelle du PA",50,416,64,64QAM
S1,OFDM-QAM,64QAM,50,2.92256071356476,MP_DPD,-18.7080686863035,-16.0689186034299,-13.507617522193,11.603701965988,15.7236754063536,21.1163632321811,-33.1088542706649,-28.7010108617985,-25.2031152260691,0,3.134645105,"Static MP-DPD baseline",50,416,64,64QAM
S1,OFDM-QAM,64QAM,50,2.92256071356476,GMP_DPD,-18.592093718781,-16.0195428596345,-13.5246172242355,11.759674855747,15.8133126290769,21.0750754834386,-33.2034903148208,-28.736383640943,-25.4235716215814,0,3.145711632,"Static GMP-DPD baseline",50,416,64,64QAM
S1,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Static,-17.2009213734071,-15.5761122114484,-13.9589386269151,13.8023784530085,16.6415735752767,20.0471697897493,-31.0473573732681,-28.740742173309,-27.073801751559,0,13.564055074,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S1,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Adaptive,-16.8455427759772,-15.5875396151104,-14.2835951540827,14.3788072245492,16.619693843314,19.3116882648377,-30.7793958369365,-28.7371887437846,-28.2275985991471,6,18.016894073,"Online NN-DPD adaptation",50,416,64,64QAM
S2,OFDM-QAM,64QAM,50,2.92256071356476,No_DPD,-4.60977314318122,-0.725757422106615,-0.356407364413372,58.818147598179,91.9839656019947,95.9797538443847,-22.7259382354037,-13.3012132080882,-13.0727649769599,0,2.86258086,"Rupture brutale de puissance ou changement d IBO",50,416,64,64QAM
S2,OFDM-QAM,64QAM,50,2.92256071356476,MP_DPD,-19.9391465293996,-10.9442630314703,-11.8487912473844,10.0703061424883,28.3652652056531,25.5599757606322,-34.2023780555908,-23.6707666609056,-23.4097951869131,0,2.894871384,"Static MP-DPD baseline",50,416,64,64QAM
S2,OFDM-QAM,64QAM,50,2.92256071356476,GMP_DPD,-19.7929998553767,-10.9309658107679,-11.8890809250303,10.2411801844387,28.4087228209904,25.4416898355514,-34.3048284702824,-23.6983510790374,-23.641245719955,0,2.905547775,"Static GMP-DPD baseline",50,416,64,64QAM
S2,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Static,-17.8596523718445,-10.9973389024515,-12.6763887863592,12.7943250879879,28.1924653202685,23.2370268966859,-31.4408548538099,-24.6776204855191,-25.7320308579214,0,13.317285969,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S2,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.6551590582533,-11.2697240525605,-13.2026889122798,13.0991177798466,27.3220824372562,21.8708445800867,-31.2463480476665,-25.3139418612804,-28.2302588990353,6,20.421953298,"Online NN-DPD adaptation",50,416,64,64QAM
S3,OFDM-QAM,64QAM,50,2.92256071356476,No_DPD,-4.4721167039701,-3.98610775208332,-4.39273496209506,59.7577400587123,63.1967307728607,60.3063788831479,-23.599471618121,-21.2493364623399,-23.0792024665846,0,2.7864675,"Variation des effets mémoire du PA",50,416,64,64QAM
S3,OFDM-QAM,64QAM,50,2.92256071356476,MP_DPD,-15.6660861046849,-15.7232356289768,-15.5516257996832,16.4700794726869,16.3620689537176,16.6885540644996,-35.2504490547928,-32.5423843610617,-34.1244343300797,0,2.821210837,"Static MP-DPD baseline",50,416,64,64QAM
S3,OFDM-QAM,64QAM,50,2.92256071356476,GMP_DPD,-15.5876367558874,-15.6954455756947,-15.497338642324,16.6195079739311,16.4145023787718,16.7931848269654,-35.3475220208474,-32.6130936522747,-34.2383873930557,0,2.832012033,"Static GMP-DPD baseline",50,416,64,64QAM
S3,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Static,-14.7552878378045,-14.868704520605,-14.7366828170643,18.2909224369238,18.0536398271633,18.3301432568195,-32.5643682553489,-30.1800223680037,-32.2462501138351,0,13.192244653,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S3,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Adaptive,-14.65206564295,-14.8236625037373,-14.3077513769068,18.509586543996,18.1475029140752,19.2580553751773,-32.3078514882583,-30.1750435113736,-32.5553869782499,5,18.224609295,"Online NN-DPD adaptation",50,416,64,64QAM
S4,OFDM-QAM,64QAM,50,2.92256071356476,No_DPD,-4.09003470525096,-2.04505309217701,-1.14895294992914,62.4450855226128,79.0218777574576,87.6097321378195,-20.8150274996711,-16.8260194152726,-14.0303244391764,0,3.033170789,"Vieillissement lent du PA",50,416,64,64QAM
S4,OFDM-QAM,64QAM,50,2.92256071356476,MP_DPD,-19.1314231405753,-16.9130302777709,-14.732082305493,11.0516937794539,14.2675198719556,18.3398544523256,-33.1609877677349,-29.0596099881417,-25.8852566587504,0,3.065162224,"Static MP-DPD baseline",50,416,64,64QAM
S4,OFDM-QAM,64QAM,50,2.92256071356476,GMP_DPD,-19.0079962538028,-16.8582108589727,-14.7485980753633,11.2098599635299,14.3578514947213,18.3050153006302,-33.2559837155898,-29.0963777679701,-26.0977136370701,0,3.076218177,"Static GMP-DPD baseline",50,416,64,64QAM
S4,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Static,-17.4665212879535,-16.199819302508,-15.0006909920559,13.3867124768217,15.4884884015882,17.7813794749205,-31.0345303146943,-28.9295348190024,-27.4857988510874,0,13.470413758,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S4,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.1109218723828,-16.1669942643893,-15.0672810510967,13.9461363319168,15.5471320324528,17.6455803862473,-30.7755891102649,-28.8956369773507,-27.7014147078771,4,16.227996856,"Online NN-DPD adaptation",50,416,64,64QAM
S5,OFDM-QAM,64QAM,50,2.92256071356476,No_DPD,-3.83957446828805,-3.63641243817771,-3.57386480433314,64.2719204097909,65.7929528059287,66.268441927532,-21.7127805588964,-20.0823532810445,-22.0178383802303,0,3.019583204,"Variation de charge, désadaptation ou effet VSWR",50,416,64,64QAM
S5,OFDM-QAM,64QAM,50,2.92256071356476,MP_DPD,-11.2105151307597,-11.1644958448141,-11.0669181694063,27.5089645378066,27.6550983797485,27.9675286425425,-33.6556511191206,-31.8107677999277,-33.2010602653905,0,3.054174459,"Static MP-DPD baseline",50,416,64,64QAM
S5,OFDM-QAM,64QAM,50,2.92256071356476,GMP_DPD,-11.1940633750731,-11.1515119329572,-11.0564652752573,27.5611180483417,27.696468910976,28.0012059751118,-33.754679698847,-31.8601608689986,-33.2869266302695,0,3.06535966,"Static GMP-DPD baseline",50,416,64,64QAM
S5,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Static,-10.9319792006376,-10.8885722311679,-10.7720338837959,28.4054085453365,28.5477173677908,28.9333223643365,-31.1345918105288,-30.5164827859384,-30.9405372775428,0,13.569126893,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S5,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Adaptive,-10.8585883553321,-10.8833531238851,-10.7539829089295,28.646434985167,28.56487604443,28.9935139816727,-30.915451576688,-30.5932495891102,-31.0597171391151,5,16.887306181,"Online NN-DPD adaptation",50,416,64,64QAM
S6,OFDM-QAM,64QAM,50,2.92256071356476,No_DPD,-4.27981948016965,-1.32658493464957,-0.482631123530207,61.0954722314974,85.8362534155518,94.595057128485,-21.4130680104251,-17.4331545627119,-12.0602170928729,0,3.137752936,"Dérive combinée thermique + puissance + mémoire + charge",50,416,64,64QAM
S6,OFDM-QAM,64QAM,50,2.92256071356476,MP_DPD,-13.6803869680227,-12.6096432254849,-10.7184622347211,20.7004912327432,23.416276559808,29.1123248219744,-33.6450116591988,-28.2653830229817,-22.5776270325327,0,3.168898505,"Static MP-DPD baseline",50,416,64,64QAM
S6,OFDM-QAM,64QAM,50,2.92256071356476,GMP_DPD,-13.6417877659736,-12.5854912652431,-10.7477510692951,20.7926867932032,23.4814784004158,29.0143233368032,-33.7375826821186,-28.2854304824012,-22.8168821258417,0,3.179032756,"Static GMP-DPD baseline",50,416,64,64QAM
S6,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Static,-13.0899702897291,-12.4948910572395,-11.1896074912315,22.1565167498374,23.7276893133752,27.5752606004322,-31.3437691459697,-28.6039959178143,-24.9139339637917,0,13.564092013,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S6,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Adaptive,-12.9889384437299,-12.5248521504924,-11.4394267746982,22.4157398565657,23.6459840593679,26.7934514237178,-31.0690568115371,-28.7108715389104,-25.5928612383068,6,18.055789891,"Online NN-DPD adaptation",50,416,64,64QAM
S7,5GNR,64QAM,50,2.92256071356476,No_DPD,-3.67719081854448,-1.68733445195824,-0.467763983169977,65.4847930063658,82.3442498292026,94.7571087234997,-19.2536468012183,-14.8013416463554,-11.8798349416173,0,9.05205607,"Stress test 5G NR avec variation de bande, modulation et numérologie",50,416,64,64QAM
S7,5GNR,64QAM,50,2.92256071356476,MP_DPD,-13.8727669875645,-13.5938729040003,-12.1505619508149,20.2470451174815,20.9077045698954,24.6872038099012,-35.5158034158119,-31.5842388330219,-27.9076038797993,0,9.086917888,"Static MP-DPD baseline",50,416,64,64QAM
S7,5GNR,64QAM,50,2.92256071356476,GMP_DPD,-13.8523227890939,-13.6344704849203,-12.1543811125018,20.2947572290447,20.8102106213714,24.6763513006461,-35.618014195044,-31.6387005092178,-27.9430683598169,0,9.100377074,"Static GMP-DPD baseline",50,416,64,64QAM
S7,5GNR,64QAM,50,2.92256071356476,NN_DPD_Static,-13.0125189141878,-13.0895105094189,-11.67578501922,22.3549680904187,22.1576896175802,26.0741853876997,-31.6728922427079,-30.6720707815412,-26.9445462856715,0,23.562693896,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S7,5GNR,64QAM,50,2.92256071356476,NN_DPD_Adaptive,-12.9331523729929,-13.1552092808766,-11.9373038231057,22.5601706982809,21.9907244098817,25.3008323475987,-30.4151097851371,-30.8230477671637,-27.8973787774001,9,29.690778257,"Online NN-DPD adaptation",50,416,64,64QAM
S8,OFDM-QAM,64QAM,50,2.92256071356476,No_DPD,-4.27981948016965,-1.32658493464957,-0.482631123530207,61.0954722314974,85.8362534155518,94.595057128485,-21.4130680104251,-17.4331545627119,-12.0602170928729,0,3.095001604,"Optimisation de la politique d adaptation par RL ou heuristique",50,416,64,64QAM
S8,OFDM-QAM,64QAM,50,2.92256071356476,MP_DPD,-13.6803869680227,-12.6096432254849,-10.7184622347211,20.7004912327432,23.416276559808,29.1123248219744,-33.6450116591988,-28.2653830229817,-22.5776270325327,0,3.124190239,"Static MP-DPD baseline",50,416,64,64QAM
S8,OFDM-QAM,64QAM,50,2.92256071356476,GMP_DPD,-13.6417877659736,-12.5854912652431,-10.7477510692951,20.7926867932032,23.4814784004158,29.0143233368032,-33.7375826821186,-28.2854304824012,-22.8168821258417,0,3.134947172,"Static GMP-DPD baseline",50,416,64,64QAM
S8,OFDM-QAM,64QAM,50,2.92256071356476,NN_DPD_Static,-13.0899702897291,-12.4948910572395,-11.1896074912315,22.1565167498374,23.7276893133752,27.5752606004322,-31.3437691459697,-28.6039959178143,-24.9139339637917,0,13.70827595,"Offline NN-DPD with fixed weights",50,416,64,64QAM
S8,OFDM-QAM,64QAM,50,2.92256071356476,RL_Adaptive_Policy,-12.9889384437299,-12.4791333100476,-11.1654963783022,22.4157398565657,23.7707746283344,27.6519129537753,-31.0690568115371,-28.559615229807,-24.8962618614766,0,14.75141428,"Online NN-DPD adaptation",50,416,64,64QAM
S0,OFDM-QAM,256QAM,50,2.92256071356476,No_DPD,-4.2405699668924,-4.56742583267997,-4.5601698239859,61.3721731507186,59.1056106169984,59.1550068247663,-21.4966883566476,-21.7508182198239,-23.237473419081,0,2.716911468,"Calibration nominale et référence de performance",50,416,256,256QAM
S0,OFDM-QAM,256QAM,50,2.92256071356476,MP_DPD,-19.2082173217756,-19.1579845877862,-19.0977499945941,10.9544135894529,11.0179493256379,11.0946217472708,-33.9734818223731,-33.7095061335635,-33.7279917376794,0,2.729100514,"Static MP-DPD baseline",50,416,256,256QAM
S0,OFDM-QAM,256QAM,50,2.92256071356476,GMP_DPD,-19.2861442944908,-19.2303014512886,-19.1431788425377,10.8565737087749,10.9265970483373,11.0367462559961,-33.8165137459893,-33.5874917481715,-33.4039446862274,0,2.739493781,"Static GMP-DPD baseline",50,416,256,256QAM
S0,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Static,-17.7221693681297,-17.8202525322099,-17.8514796557453,12.9984489117149,12.8524929226157,12.8063691732469,-31.362416606656,-31.2547755235025,-31.5325021560682,0,13.049861734,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S0,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.6305063053184,-17.737910786091,-17.7191700955383,13.1363492022113,12.9749131857405,13.0029381033746,-31.260285701799,-31.1464906341971,-31.5066244973126,0,13.823890907,"Online NN-DPD adaptation",50,416,256,256QAM
S1,OFDM-QAM,256QAM,50,2.92256071356476,No_DPD,-3.6618213362299,-2.4629085412907,-0.882108582016443,65.6007694228137,75.3103338684698,90.3430130874499,-19.5135242559511,-16.1995320516432,-14.086553273767,0,3.074596141,"Dérive thermique graduelle du PA",50,416,256,256QAM
S1,OFDM-QAM,256QAM,50,2.92256071356476,MP_DPD,-18.2214313278296,-16.11301242629,-13.4884159573587,12.2723698092766,15.6440566047042,21.1630960068851,-33.0916350114705,-29.6342885874658,-25.4481577279092,0,3.10707357,"Static MP-DPD baseline",50,416,256,256QAM
S1,OFDM-QAM,256QAM,50,2.92256071356476,GMP_DPD,-18.3168924520878,-16.2464260835311,-13.5921216834466,12.1382304186518,15.4056027820379,20.9119203376227,-33.0329238892308,-29.7664021805899,-25.0595754987167,0,3.117520006,"Static GMP-DPD baseline",50,416,256,256QAM
S1,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Static,-17.1098740868877,-15.9695582167736,-14.2767050974441,13.9478187664593,15.9045757589457,19.3270132827252,-30.9573547277764,-29.530214428684,-27.4330812214467,0,13.468809158,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S1,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.0311345352806,-15.8816509635824,-14.3958573360247,14.0748337340862,16.0663584395512,19.0636972861327,-30.8541758720668,-29.3632568067746,-27.752666180792,5,16.720960075,"Online NN-DPD adaptation",50,416,256,256QAM
S2,OFDM-QAM,256QAM,50,2.92256071356476,No_DPD,-4.2405699668924,-1.00781497208587,-0.393023764193578,61.3721731507186,89.0449411857137,95.5759914403994,-21.4966883566476,-13.1198991786928,-13.1024411898329,0,2.842576779,"Rupture brutale de puissance ou changement d IBO",50,416,256,256QAM
S2,OFDM-QAM,256QAM,50,2.92256071356476,MP_DPD,-19.2082173217756,-11.1060829152319,-11.9844425123414,10.9544135894529,27.8417067115022,25.1638955807452,-33.9734818223731,-24.5346075113878,-23.7338190119014,0,2.876110314,"Static MP-DPD baseline",50,416,256,256QAM
S2,OFDM-QAM,256QAM,50,2.92256071356476,GMP_DPD,-19.2861442944908,-11.2130574965614,-12.098140867037,10.8565737087749,27.5009138234683,24.8366465346067,-33.8165137459893,-24.8225723552095,-23.3969712879117,0,2.886454661,"Static GMP-DPD baseline",50,416,256,256QAM
S2,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Static,-17.7221693681297,-11.3180934174129,-12.9373779621989,12.9984489117149,27.1703560202812,22.5491980940892,-31.362416606656,-26.000017106065,-26.0539946771293,0,13.273117583,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S2,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.6305063053184,-11.4483636686525,-13.3528320643968,13.1363492022113,26.7658978740724,21.4960367934074,-31.260285701799,-26.1688938943319,-28.5665556730326,6,20.327549316,"Online NN-DPD adaptation",50,416,256,256QAM
S3,OFDM-QAM,256QAM,50,2.92256071356476,No_DPD,-4.10225762708439,-4.46361927924813,-4.43520007983,62.3572736062695,59.8162297914173,60.0122619139555,-22.3888629938059,-20.9081397570831,-24.1135559494378,0,2.778831906,"Variation des effets mémoire du PA",50,416,256,256QAM
S3,OFDM-QAM,256QAM,50,2.92256071356476,MP_DPD,-15.4103197983324,-15.5316488290454,-15.4328397649383,16.9622714917554,16.7269808055996,16.9183502542835,-35.0611409304833,-32.6582608590774,-34.7869989293891,0,2.812452195,"Static MP-DPD baseline",50,416,256,256QAM
S3,OFDM-QAM,256QAM,50,2.92256071356476,GMP_DPD,-15.4510306265582,-15.5524266695521,-15.468357340178,16.8829552244468,16.6870153914892,16.8493104777307,-34.9057822635189,-32.5359684584195,-34.4524794619666,0,2.823059769,"Static GMP-DPD baseline",50,416,256,256QAM
S3,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Static,-14.7433438402976,-14.9202233578893,-14.8660035697261,18.316091650114,17.9468747580169,18.0592546321692,-32.4818595839361,-30.150456363618,-32.6733428180781,0,13.197353169,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S3,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-14.7039066085442,-14.9099671337856,-14.8159313517162,18.3994427293434,17.9680787903505,18.1636628663587,-32.3287161300854,-30.06710237285,-32.8770657727616,4,16.406040359,"Online NN-DPD adaptation",50,416,256,256QAM
S4,OFDM-QAM,256QAM,50,2.92256071356476,No_DPD,-3.75150554323523,-2.75039533102471,-1.22545122874737,64.9269082667906,72.8585012819195,86.8415244377154,-19.6293219164973,-16.498976521665,-14.5014896375171,0,2.995562285,"Vieillissement lent du PA",50,416,256,256QAM
S4,OFDM-QAM,256QAM,50,2.92256071356476,MP_DPD,-18.6029043648537,-16.9584772790348,-14.7065736408743,11.7450476147014,14.1930631808732,18.3937939843579,-33.1249938091027,-29.9634134002831,-26.1798807180042,0,3.02899208,"Static MP-DPD baseline",50,416,256,256QAM
S4,OFDM-QAM,256QAM,50,2.92256071356476,GMP_DPD,-18.70275179663,-17.0991080432557,-14.8130749306945,11.6108071092067,13.9651176192582,18.1696371076409,-33.0560080445257,-30.0744751873213,-25.7968425234229,0,3.039901664,"Static GMP-DPD baseline",50,416,256,256QAM
S4,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Static,-17.3494875442693,-16.5671058993048,-15.2767633454476,13.568305791059,14.8472050007826,17.2251032067748,-30.9448934433466,-29.6308811736286,-27.8617685219603,0,13.438475335,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S4,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.2670245670811,-16.4669847672866,-15.316537165732,13.6977353679661,15.0193369877711,17.1464075314227,-30.8439782304436,-29.4730179200651,-27.9857413199742,4,16.149120961,"Online NN-DPD adaptation",50,416,256,256QAM
